0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
REIMPLANTE,DE,DENTE,AVULSIONADO,COM,CONTENÇÃO,CUUUUUUUUUUUUUUUUUUUUUUUUUU,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,
REMOÇÃO,DE,CORPO,ESTRANHO,INTRACANAL,CUUUUUUUUUUUUUUUUUUUUUUUUUU,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,
REMOÇÃO,DE,DENTES,INCLUSOS,/,IMPACTADOS,CUUUUUUUUUUUUUUUUUUUUUUUUUU,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,
REMOÇÃO,DE,DENTES,SEMI-INCLUSOS,/,IMPACTADOS,CUUUUUUUUUUUUUUUUUUUUUUUUUU,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,
REMOÇÃO,DE,DRENO,EXTRA-ORAL,CUUUUUUUUUUUUUUUUUUUUUUUUUU,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,,
REMOÇÃO,DE,DRENO,INTRA-ORAL,CUUUUUUUUUUUUUUUUUUUUUUUUUU,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,,
REMOÇÃO,DOS,FATORES,DE,RETENÇÃO,DE,BIOFILME,DENTAL,(PLACA,BACTERIANA),CUUUUUUUUUUUUUUUUUUUUUUUUUU,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,
REMOÇÃO,DE,NÚCLEO,INTRACANAL,CUUUUUUUUUUUUUUUUUUUUUUUUUU,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,,
REMOÇÃO,DE,PEÇA/TRABALHO,PROTÉTICO,CUUUUUUUUUUUUUUUUUUUUUUUUUU,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,,
RESTAURAÇÃO,EM,AMÁLGAMA,CUUUUUUUUUUUUUUUUUUUUUUUUUU,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,,,
RESTAURAÇÃO,EM,IONÔMERO,DE,VIDRO,CUUUUUUUUUUUUUUUUUUUUUUUUUU,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,
RESTAURAÇÃO,EM,RESINA,FOTOPOLIMERIZÁVEL,CUUUUUUUUUUUUUUUUUUUUUUUUUU,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,,
RESTAURAÇÃO,TEMPORÁRIA,/,TRATAMENTO,EXPECTANTE,CUUUUUUUUUUUUUUUUUUUUUUUUUU,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,
RETRATAMENTO,ENDODÔNTICO,BIRRADICULAR,EM,DENTES,PERMANENTES,CUUUUUUUUUUUUUUUUUUUUUUUUUU,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,
RETRATAMENTO,ENDODÔNTICO,MULTIRRADICULAR,EM,DENTES,PERMANENTES,CUUUUUUUUUUUUUUUUUUUUUUUUUU,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,
RETRATAMENTO,ENDODÔNTICO,UNIRRADICULAR,EM,DENTES,PERMANENTES,CUUUUUUUUUUUUUUUUUUUUUUUUUU,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,
TRATAMENTO,CIRÚRGICO,DA,MACROSTOMIA,HCO,HSO,REF,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,
TRATAMENTO,CIRÚRGICO,DA,MICROSTOMIA,HCO,HSO,REF,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,
Legenda:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OD:,Seg.,Odontológica,,,,,,,,,,,,,,,,,,,,,,,,,,
AMB:,Seg.,AmbulatorialHCO:,Seg.,Hospitalar,Com,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,
HSO:,Seg.,Hospitalar,Sem,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,,,
REF:,Plano,ReferênciaPAC:,Procedimento,de,Alta,Complexidade,,,,,,,,,,,,,,,,,,,,,,
DUT:,Diretriz,de,Utilização,,,,,,,,,,,,,,,,,,,,,,,,,
14PROCEDIMENTORN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(alteração)VIGÊNCIA,CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULORol,de,Procedimentos,e,Eventos,em,Saúde,,,,,,,,,,,,
(RN,"465/2021,",vigente,a,partir,de,"01/04/2021,",e,suas,alterações),,,,,,,,,,,,,,,,,,,
TRATAMENTO,CIRÚRGICO,DE,FÍSTULA,OROFACIAL,HCO,HSO,REF,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
TRATAMENTO,CIRÚRGICO,DAS,FÍSTULAS,BUCO,NASAL,(COM,DIRETRIZ,DE,UTILIZAÇÃO),CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,98,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,
TRATAMENTO,CIRÚRGICO,DAS,FÍSTULAS,BUCO,SINUSAL,(COM,DIRETRIZ,DE,UTILIZAÇÃO),CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,98,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,
EXÉRESE,DE,LIPOMA,NA,REGIÃO,BUCO-MAXILO-FACIAL,CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,
TRATAMENTO,CIRÚRGICO,DE,HIPERPLASIAS,DE,TECIDOS,MOLES,NA,REGIÃO,BUCO-MAXILO-FACIAL,(COM,,,,,,,,,,,,,,,,,,
DIRETRIZ,DE,UTILIZAÇÃO)OD,VOLTA MARIA,HCO,HSO,REF,99,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
TRATAMENTO,CIRÚRGICO,DOS,TUMORES,BENIGNOS,DE,TECIDOS,MOLES,NA,REGIÃO,BUCO-MAXILO-FACIAL,,,,,,,,,,,,,,,,,,
(COM,DIRETRIZ,DE,UTILIZAÇÃO)OD,VOLTA MARIA,HCO,HSO,REF,99,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,
TRATAMENTO,DE,ABSCESSO,PERIODONTAL,CUUUUUUUUUUUUUUUUUUUUUUUUUU,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,,
TRATAMENTO,DE,ALVEOLITE,CUUUUUUUUUUUUUUUUUUUUUUUUUU,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,,,
TRATAMENTO,DE,ODONTALGIA,AGUDA,CUUUUUUUUUUUUUUUUUUUUUUUUUU,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,,
TRATAMENTO,DE,PERFURAÇÃO,(RADICULAR/CÂMARA,PULPAR),CUUUUUUUUUUUUUUUUUUUUUUUUUU,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,
TRATAMENTO,ENDODÔNTICO,DE,DENTE,COM,RIZOGÊNESE,INCOMPLETA,CUUUUUUUUUUUUUUUUUUUUUUUUUU,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
TRATAMENTO,ENDODÔNTICO,EM,DENTE,DECÍDUO,CUUUUUUUUUUUUUUUUUUUUUUUUUU,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,
TRATAMENTO,ENDODÔNTICO,BIRRADICULAR,EM,DENTES,PERMANENTES,CUUUUUUUUUUUUUUUUUUUUUUUUUU,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,
TRATAMENTO,ENDODÔNTICO,MULTIRRADICULAR,EM,DENTES,PERMANENTES,CUUUUUUUUUUUUUUUUUUUUUUUUUU,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,
TRATAMENTO,ENDODÔNTICO,UNIRRADICULAR,EM,DENTES,PERMANENTES,CUUUUUUUUUUUUUUUUUUUUUUUUUU,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,
TRATAMENTO,RESTAURADOR,ATRAUMÁTICO,(COM,DIRETRIZ,DE,UTILIZAÇÃO),CUUUUUUUUUUUUUUUUUUUUUUUUUU,100,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,
TUNELIZAÇÃO,(COM,DIRETRIZ,DE,UTILIZAÇÃO),CUUUUUUUUUUUUUUUUUUUUUUUUUU,101,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,
ULECTOMIA,CUUUUUUUUUUUUUUUUUUUUUUUUUU,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,,,,,
ULOTOMIA,CUUUUUUUUUUUUUUUUUUUUUUUUUU,BOCA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,,,,,
Legenda:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OD:,Seg.,Odontológica,,,,,,,,,,,,,,,,,,,,,,,,,,
AMB:,Seg.,AmbulatorialHCO:,Seg.,Hospitalar,Com,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,
HSO:,Seg.,Hospitalar,Sem,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,,,
REF:,Plano,ReferênciaPAC:,Procedimento,de,Alta,Complexidade,,,,,,,,,,,,,,,,,,,,,,
DUT:,Diretriz,de,Utilização,,,,,,,,,,,,,,,,,,,,,,,,,
15PROCEDIMENTORN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(alteração)VIGÊNCIA,CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULORol,de,Procedimentos,e,Eventos,em,Saúde,,,,,,,,,,,,
(RN,"465/2021,",vigente,a,partir,de,"01/04/2021,",e,suas,alterações),,,,,,,,,,,,,,,,,,,
BIÓPSIA,DE,LÍNGUA,(COM,DIRETRIZ,DE,UTILIZAÇÃO),CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,84,LÍNGUA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,
FRENOTOMIA/FRENULOTOMIA,LINGUAL,CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,LÍNGUA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,
FRENULECTOMIA,LINGUAL,CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,LÍNGUA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,
GLOSSECTOMIA,COM,MANDIBULECTOMIA,E,ESVAZIAMENTO,CERVICAL,E,RECONSTRUÇÃO,À,CUSTA,DE,,,,,,,,,,,,,,,,,,
RETALHOS,OSTEOMIOCUTÂNEOSHCO,HSO,REF,LÍNGUA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,,,
GLOSSECTOMIA,COM,PELVECTOMIA,E,ESVAZIAMENTO,CERVICAL,COM,OU,SEM,RECONSTRUCAO,À,CUSTA,DE,,,,,,,,,,,,,,,,
RETALHOS,DE,PELEHCO,HSO,REF,LÍNGUA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,,
TUMOR,DE,LÍNGUA,-,TRATAMENTO,CIRÚRGICO,HCO,HSO,REF,LÍNGUA,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,
BIÓPSIA,DE,GLÂNDULA,SALIVAR,(COM,DIRETRIZ,DE,UTILIZAÇÃO),CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,82,GLÂNDULAS,SALIVARES,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,
EXCISÃO,COM,OU,SEM,RECONSTRUÇÃO,À,CUSTA,DE,RETALHOS,DE,GLÂNDULAS,SALIVARES,HCO,HSO,REF,GLÂNDULAS,SALIVARES,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,
EXENTERAÇÃO,+,PAROTIDECTOMIA,E,ESVAZIAMENTO,CERVICAL,HCO,HSO,REF,GLÂNDULAS,SALIVARES,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,
EXÉRESE,OU,EXCISÃO,DE,CÁLCULO,SALIVAR,CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,GLÂNDULAS,SALIVARES,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,
EXÉRESE,OU,EXCISÃO,DE,MUCOCELE,CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,GLÂNDULAS,SALIVARES,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,
EXÉRESE,OU,EXCISÃO,DE,RÂNULA,CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,GLÂNDULAS,SALIVARES,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,
EXÉRESE,DE,RÂNULA,OU,MUCOCELE,CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,GLÂNDULAS,SALIVARES,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,
PLASTIA,DE,DUCTO,SALIVAR,OU,EXÉRESE,DE,CÁLCULO,OU,DE,RÂNULA,SALIVAR,CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,GLÂNDULAS,SALIVARES,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,
EXÉRESE,DE,TUMOR,E,ENXERTO,LIVRE,HCO,HSO,REF,GLÂNDULAS,SALIVARES,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,
EXÉRESE,INCLUINDO,"PELE,",CARTILAGEM,COM,RECONSTRUÇÃO,À,CUSTA,DE,RETALHOS,VOLTA MARIA,HCO,HSO,REF,GLÂNDULAS,SALIVARES,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,
PAROTIDECTOMIA,PARCIAL,OU,TOTAL,COM,OU,SEM,RECONSTRUÇÃO,OU,CONSERVAÇÃO,DO,NERVO,FACIAL,HCO,HSO,REF,GLÂNDULAS,SALIVARES,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,
PAROTIDECTOMIA,TOTAL,COM,RESSECÇÃO,DO,RAMO,ASCENDENTE,DA,MANDÍBULA,HCO,HSO,REF,GLÂNDULAS,SALIVARES,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,
PLASTIA,DE,DUCTO,SALIVAR,VOLTA MARIA,HCO,HSO,REF,GLÂNDULAS,SALIVARES,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,
Legenda:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OD:,Seg.,Odontológica,,,,,,,,,,,,,,,,,,,,,,,,,,
AMB:,Seg.,AmbulatorialHCO:,Seg.,Hospitalar,Com,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,
HSO:,Seg.,Hospitalar,Sem,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,,,
REF:,Plano,ReferênciaPAC:,Procedimento,de,Alta,Complexidade,,,,,,,,,,,,,,,,,,,,,,
DUT:,Diretriz,de,Utilização,,,,,,,,,,,,,,,,,,,,,,,,,
16PROCEDIMENTORN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(alteração)VIGÊNCIA,CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULORol,de,Procedimentos,e,Eventos,em,Saúde,,,,,,,,,,,,
(RN,"465/2021,",vigente,a,partir,de,"01/04/2021,",e,suas,alterações),,,,,,,,,,,,,,,,,,,
RESSECÇÃO,DE,TUMOR,DE,GLÂNDULA,SALIVAR,COM,OU,SEM,ESVAZIAMENTO,CERVICAL,HCO,HSO,REF,GLÂNDULAS,SALIVARES,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,
ADENO-AMIGDALECTOMIA,HCO,HSO,REF,FARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,,,
ADENOIDECTOMIA,HCO,HSO,REF,FARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,,,
ADENOIDECTOMIA,POR,VIDEOENDOSCOPIA,HCO,HSO,REF,FARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,
AMIGDALECTOMIA,DAS,PALATINAS,HCO,HSO,REF,FARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,
AMIGDALECTOMIA,LINGUAL,HCO,HSO,REF,FARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,,
BIÓPSIA,DO,"CAVUM,",OROFARINGE,OU,HIPOFARINGE,VOLTA MARIA,HCO,HSO,REF,FARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,
CAUTERIZAÇÃO,HCO,HSO,REF,FARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,,,
CRIPTÓLISE,AMIGDALIANA,HCO,HSO,REF,FARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,,
FARINGOLARINGECTOMIA,HCO,HSO,REF,FARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,,,
FARINGOLARINGOESOFAGECTOMIA,COM,OU,SEM,ESVAZIAMENTO,HCO,HSO,REF,FARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
RESSECÇÃO,DE,NASOANGIOFIBROMA,HCO,HSO,REF,FARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,
RESSECÇÃO,DE,TUMOR,DE,BOCA,OU,FARINGE,HCO,HSO,REF,FARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,
RESSECÇÃO,DE,TUMOR,DE,FARINGE,(VIA,BUCAL,OU,NASAL),HCO,HSO,REF,FARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,
RESSECÇÃO,DE,TUMOR,DE,FARINGE,COM,ACESSO,POR,FARINGOTOMIA,OU,POR,RETALHO,JUGAL,HCO,HSO,REF,FARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,
RESSECÇÃO,DE,TUMOR,DE,FARINGE,COM,OU,SEM,MANDIBULECTOMIA,HCO,HSO,REF,FARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,
RESSECÇÃO,DE,TUMOR,DE,FARINGE,POR,MANDIBULOTOMIA,HCO,HSO,REF,FARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,
RESSECÇÃO,DE,TUMOR,DE,NASOFARINGE,VIA,ENDOSCÓPICA,HCO,HSO,REF,FARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,
RESSECÇÃO,DE,TUMOR,DE,RINOFARINGE,(VIA,TRANSPALATINA,OU,TRANSMAXILAR),HCO,HSO,REF,FARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,
Legenda:,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OD:,Seg.,Odontológica,,,,,,,,,,,,,,,,,,,,,,,,,,
AMB:,Seg.,AmbulatorialHCO:,Seg.,Hospitalar,Com,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,
HSO:,Seg.,Hospitalar,Sem,Obstetrícia,,,,,,,,,,,,,,,,,,,,,,,,
REF:,Plano,ReferênciaPAC:,Procedimento,de,Alta,Complexidade,,,,,,,,,,,,,,,,,,,,,,
DUT:,Diretriz,de,Utilização,,,,,,,,,,,,,,,,,,,,,,,,,
17PROCEDIMENTORN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(alteração)VIGÊNCIA,CUUUUUUUUUUUUUUUUUUUUUUUUUU,VOLTA MARIA,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULORol,de,Procedimentos,e,Eventos,em,Saúde,,,,,,,,,,,,
(RN,"465/2021,",vigente,a,partir,de,"01/04/2021,",e,suas,alterações),,,,,,,,,,,,,,,,,,,
RESSECÇÃO,OU,DRENAGEM,DE,ABSCESSO,FARÍNGEO,VOLTA MARIA,HCO,HSO,REF,FARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,
RETIRADA,DE,CORPO,ESTRANHO,DE,"FARINGE,",COM,OU,SEM,ANESTESIA,GERAL,VOLTA MARIA,HCO,HSO,REF,FARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,
UVULOPALATOFARINGOPLASTIA,HCO,HSO,REF,FARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,,,
ALARGAMENTO,DE,TRAQUEOSTOMIA,HCO,HSO,REF,LARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,
ARITENOIDECTOMIA,MICROCIRÚRGICA,HCO,HSO,REF,LARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,,
ARITENOIDECTOMIA,OU,ARITENOPEXIA,HCO,HSO,REF,LARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,
CONFECÇÃO,DE,FÍSTULA,TRÁQUEO-ESOFÁGICA,PARA,PRÓTESE,FONATÓRIA,COM,MIOTOMIA,FARÍNGEA,-,,,,,,,,,,,,,,,,,,
INCLUI,A,PRÓTESE,FONATÓRIAHCO,HSO,REF,LARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,,,
EXÉRESE,DE,TUMOR,POR,VIA,ENDOSCÓPICA,HCO,HSO,REF,LARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,
EXÉRESE,DE,TUMOR,POR,VIA,"ENDOSCÓPICA,",COM,LASER,HCO,HSO,REF,LARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,
INJEÇÃO,INTRALARÍNGEA,DE,TOXINA,BOTULÍNICA,HCO,HSO,REF,LARINGE,CABEÇA,E,PESCOÇO,PROCEDIMENTOS,CIRÚRGICOS,E,INVASIVOS,,,,,,,,,,,,,
LARINGECTOMIA,PARCIAL,OU,TOTAL,COM,OU,SEM,ESVAZIAMENTO,CERVICAL,COM,OU,SEM,RECONSTRUÇÃO,,,,,,,,,,,,,,,,
